Area ,Price,Bedrooms,Bathrooms
1170,469000,2,4
1150,460500,2,1
1010,460000,5,3
1750,450000,5,2
1150,450000,4,4
1000,450000,3,3
1860,443000,1,1
1150,440000,1,1
1550,430000,4,1
1350,427500,4,4
2230,426000,1,4
1590,414050,1,4
2311,399440,2,1
1270,389500,2,1
2220,382450,5,4
1790,382000,1,1
2040,379950,5,3
1330,375000,3,2
1520,375000,1,1
1380,365000,4,2
1220,360000,1,2
2140,360000,1,1
1070,357500,1,3
1160,351000,3,3
1290,350500,4,2
1300,350000,1,1
1090,350000,2,1
1010,347000,4,2
920,345000,1,4
1010,340000,1,1
2820,336000,3,4
1540,335000,3,4
1030,332500,3,4
2160,325000,4,2
1310,323000,2,4
1310,320000,2,3
1570,320000,2,1
900,318500,2,3
2090,300000,3,1
1110,293000,5,1
860,289000,2,2
1000,286300,3,3
1050,270000,4,1
1110,269900,1,3
1890,267300,4,3
1100,260000,1,4
1578,259950,5,4
1240,259000,1,2
990,250000,2,2
1590,247200,5,4
1400,242025,4,4
1800,228000,1,2
1410,226740,2,1
1500,215000,1,1
850,210000,4,1
1300,199950,3,3
1170,192950,1,3
1850,181100,2,1
890,169000,2,3
930,105500,5,4
1500,1260000,5,1
3260,1170000,5,3
2610,1100000,4,1
4800,1080000,1,2
2590,1000000,4,3
1880,990000,5,4
1450,968000,5,2
1720,891000,3,2
2830,820000,4,2
1550,805000,1,4
3160,795000,3,1
2410,785000,1,2
4130,775000,2,1
3950,771150,4,2
2160,770000,5,2
2390,770000,5,3
2080,695000,5,1
2260,675000,5,1
2470,669000,3,1
2430,658100,4,2
1480,656000,2,2
2860,645000,3,1
2260,635000,4,2
2240,635000,1,3
1060,625504,4,4
1910,615000,2,4
3610,587000,5,2
3550,580000,5,2
1300,580000,1,1
2110,525000,1,2
1210,510000,5,1
1760,500000,3,2
920,490000,4,4
1360,470000,4,1
1600,464000,2,4
1620,445000,1,4
1210,445000,5,4
2170,443500,5,2
1550,440000,1,4
1650,438000,5,2
1620,430000,4,4
950,425000,5,1
2550,419500,2,3
3045,414000,3,3
2110,400000,4,3
870,399700,1,3
1950,392500,4,1
1360,385000,2,3
1200,384000,3,1
1860,380000,4,1
940,375000,2,2
720,375000,5,3
2100,365000,5,1
760,361600,3,2
1040,360000,3,1
1260,360000,5,1
1250,350000,5,3
1740,350000,4,4
1400,346100,1,3
1410,340000,3,4
1860,338000,3,2
1430,335000,2,1
2140,322500,1,1
1950,312000,4,4
1920,299000,2,4
1370,280000,4,3
1490,265950,1,1
1600,265000,1,3
1491,262500,2,3
1360,260000,4,2
1210,257500,3,2
1420,252000,4,2
2080,249900,2,1
1220,249900,3,2
860,245000,4,1
1510,239000,4,1
1090,238000,5,3
1110,235000,3,4
670,235000,4,3
1270,226000,4,1
1140,220000,1,3
1290,205000,5,1
1798,199900,2,4
1300,198000,5,1
830,150000,2,2
770,100000,1,4
3730,2540000,3,4
4280,1490000,5,4
1780,1090000,5,4
2000,945000,3,1
1740,915000,4,2
3190,865000,3,1
3980,810000,2,1
3691,800000,1,4
2590,779380,2,1
2620,750000,4,3
2140,739375,3,4
3100,735000,2,2
2740,730000,2,4
1530,725000,4,4
3230,715000,5,2
3130,710000,3,2
1380,705000,4,1
2990,698000,2,1
1540,689888,5,1
1420,679000,3,4
1210,678100,1,4
2620,675000,4,1
1280,670000,3,3
1300,665000,2,2
1620,665000,2,2
2500,639000,2,2
1820,638150,1,2
1730,625000,3,4
1630,605000,3,1
1780,590000,2,1
2290,590000,3,2
2064,567035,5,2
2580,552250,3,4
1920,549000,3,2
2790,535365,5,2
1540,531000,1,3
1940,529000,5,1
1110,526000,2,1
1480,524000,1,1
1640,522250,1,1
1660,515000,5,2
2480,498000,2,1
1350,497000,2,3
2470,494500,5,1
1720,490000,4,1
3160,488000,4,4
1150,485000,5,1
1690,470000,2,3
1170,465000,4,4
1540,450000,2,4
1960,442000,5,4
1600,435000,5,1
1350,430000,3,4
2300,430000,1,2
1400,430000,1,3
1060,420000,2,2
1970,419000,1,1
1270,416000,3,3
800,411000,4,1
1900,410000,2,1
1840,410000,1,3
1210,395000,2,1
2740,378800,1,4
1040,358803,2,2
1060,354000,3,3
2380,350000,4,2
1040,349950,3,3
1830,338900,1,1
1010,337000,5,2
870,334850,3,2
1650,334009,3,3
1870,330000,1,4
1290,327000,4,3
1770,325000,2,3
2140,304400,2,4
1370,301950,2,2
1460,300000,1,3
1060,288790,5,2
1580,280000,2,3
1470,279000,3,3
1320,275000,3,2
1420,270000,1,1
990,269950,2,3
1720,263000,1,1
1270,260000,2,3
1150,255500,5,4
1590,255000,1,1
1240,255000,5,4
1530,255000,4,1
1160,254000,5,3
1240,230000,2,1
840,218450,3,1
1040,210000,2,1
1250,208000,2,2
1390,199000,5,3
960,193000,2,3
850,187300,2,4
1280,170000,4,3
770,156000,1,3
880,128750,1,2
1070,680000,1,4
1640,519000,1,3
2790,374950,3,1
2060,356250,1,3
860,205000,4,1
2640,1670000,1,2
2560,1050000,1,3
2220,767500,3,2
2990,760000,5,4
1620,666570,3,1
2440,550000,1,1
1280,385000,1,1
1310,370000,2,2
3320,1800000,4,1
3240,1480000,1,1
1700,1350000,1,3
1840,1340000,3,1
4410,1100000,3,1
3590,879000,1,4
2720,840000,1,3
3320,802500,4,1
1175,775000,2,1
2890,775000,1,2
1600,760000,5,3
2630,731688,3,1
2440,700000,3,1
1610,700000,2,2
1500,690000,2,1
990,677915,5,4
1030,675000,4,2
2710,668000,4,4
2670,668000,1,4
2430,650000,1,2
3880,635000,5,4
1730,625000,4,3
2470,625000,3,3
2360,625000,1,1
1390,579000,5,2
2590,576000,4,1
1530,570000,1,1
2440,562500,5,2
1840,560000,2,2
2280,560000,5,2
2420,550000,1,4
940,549900,1,3
1960,538000,1,3
2020,528000,5,1
920,514000,1,4
1170,512000,5,3
1240,503000,5,4
1140,502000,2,4
2410,500000,2,4
1630,492500,2,3
2870,485000,3,1
1440,475000,5,2
3210,472000,5,1
3281,471835,2,3
1680,450000,5,3
3100,449950,1,2
980,447000,1,3
3390,439900,3,1
1090,435000,2,4
1360,427000,5,1
1010,425000,1,4
1640,408000,1,3
930,400000,5,3
2154,390000,2,2
2029,384435,5,3
1370,375000,4,2
1650,370000,5,3
680,365000,1,2
1070,361500,3,1
1330,360000,4,4
2540,359950,4,3
2470,359900,2,3
1890,347500,1,1
1150,346000,1,2
2330,337500,4,3
1560,335000,4,3
1140,335000,3,3
2410,334950,3,4
1510,327000,3,3
1060,326250,1,3
1050,324950,4,3
1860,315000,5,4
1770,309950,2,3
1850,303000,1,1
1940,300000,4,1
1530,299800,5,3
820,294000,3,3
850,290000,4,3
1560,265000,2,4
1740,261500,4,1
1390,261000,5,1
1400,253000,5,4
1430,246500,3,3
1090,240000,4,2
1350,233000,2,3
1450,230000,3,2
1010,229900,3,4
1440,229900,1,1
1200,226000,3,3
1030,225000,4,2
1040,215000,4,1
1040,210000,5,4
1920,210000,3,1
700,209995,5,1
890,207950,4,4
740,178500,3,3
1030,175000,1,2
3270,1250000,4,3
1920,1000000,5,3
3500,917000,4,1
2940,870515,3,3
1100,869000,3,3
3160,848750,1,2
2380,835100,5,1
2910,810000,3,1
2870,796000,5,3
1510,791500,5,4
1310,780000,2,3
2190,780000,3,4
1740,765000,2,2
1310,760000,4,1
3270,750000,5,3
1830,740000,1,2
3550,730000,4,2
2990,725000,3,4
2190,700000,1,1
2090,699000,2,2
2460,690000,3,2
2660,667400,1,3
2510,667000,4,4
1130,645000,3,4
2390,640000,2,4
2210,639000,4,2
2190,628000,4,3
3240,625000,1,1
2190,620000,2,1
1470,615000,2,2
1520,610000,5,2
1580,590000,5,2
2580,588000,4,2
1150,585000,2,2
1300,568000,4,1
2600,540000,1,3
2810,518380,3,2
3300,510000,3,2
3300,510000,5,2
1560,503045,4,1
2240,495000,3,2
1770,487000,3,3
1400,481000,2,2
1050,480000,4,2
2630,475000,5,3
1210,470000,2,3
2710,470000,5,2
1480,459000,3,3
1270,452000,5,2
1330,451000,1,1
2320,447500,5,4
1790,440000,2,3
1830,434000,1,1
1380,425000,3,4
1270,420000,4,1
1110,399950,4,1
1340,389000,5,3
920,380000,2,1
1750,380000,5,1
1400,372500,3,1
780,365000,3,4
1300,360000,2,2
1002,358000,5,1
940,356200,4,4
1690,350000,1,3
1060,350000,1,2
2280,349000,3,4
1320,339950,5,2
2610,337000,3,3
1780,336000,5,1
1380,335000,2,2
1600,335000,3,4
2229,324950,3,4
2038,319950,3,2
2100,305000,3,4
1095,302282,2,3
1110,302000,5,1
1070,299000,1,1
1852,298000,1,4
1850,295000,1,4
850,294000,5,4
1310,291750,1,2
1690,289000,5,3
1200,279500,4,1
1320,279000,4,4
1560,279000,4,1
1000,275000,1,3
2115,272000,3,3
1660,269950,3,4
1460,269950,3,1
1780,265000,5,1
1270,265000,5,4
1390,258000,5,1
1360,257500,5,1
1140,255000,2,2
1250,250000,2,3
1500,215000,5,3
1610,215000,5,4
1570,209950,2,4
1630,209950,5,2
2070,196000,1,2
1000,189900,5,4
1730,187000,3,1
1360,150000,2,1
840,86500,5,1
3120,1480000,5,1
1934,1380000,4,1
4120,1300000,1,2
3740,1140000,1,4
1610,991700,3,4
2580,899000,2,1
3080,889950,5,3
4210,884744,2,1
3020,879950,2,1
1940,872000,2,1
3830,865000,4,2
1690,850000,5,4
2500,850000,5,3
4480,835000,5,2
1440,820000,5,4
2220,813500,1,1
1720,778000,2,4
3360,769995,4,4
3010,769995,2,2
3030,768000,2,1
2630,750000,4,3
2570,748000,3,3
1140,705000,2,3
1300,690000,2,2
2970,685000,3,1
2460,653750,2,4
1410,625000,2,2
2610,610360,3,4
2420,590000,5,4
1190,587100,5,3
1460,585000,2,4
2000,577500,4,2
1580,575000,2,2
2330,562000,3,3
1630,557000,3,3
1760,552500,5,3
1470,551000,5,1
1340,550000,4,1
3906,549950,2,1
1170,548000,5,4
3410,545000,5,3
1280,535000,4,3
1570,530000,1,3
3300,510000,4,1
1580,500000,4,4
2510,490000,2,4
1210,485000,3,4
1640,480000,5,2
2150,465000,4,3
2050,455000,3,1
2090,455000,5,1
1760,450000,3,1
1530,449950,5,3
1330,440000,2,3
1540,439950,3,4
2440,435000,1,1
780,433500,4,1
1610,430000,3,3
1540,425000,1,4
1190,425000,3,1
1280,425000,5,3
2950,424900,2,1
1060,420000,1,4
1150,420000,2,1
1070,415000,5,4
1190,411000,3,2
1380,410000,1,4
1090,394950,1,3
580,394000,3,2
890,391000,1,3
1840,390000,2,2
1890,389999,1,4
1830,379500,3,4
1470,375000,1,3
1110,375000,5,1
940,355000,4,3
1130,350000,5,1
770,344000,3,2
1470,337000,5,3
1400,335000,4,4
1480,325000,5,4
1540,324000,3,4
1990,310000,4,2
780,310000,4,1
2140,302000,5,1
1630,299000,3,2
1830,295000,2,3
1670,282500,4,3
1760,281000,5,1
2280,280000,1,3
1280,272925,1,1
1790,272000,5,4
1210,259000,2,3
880,256000,2,4
1310,250000,4,2
1400,249000,3,1
1260,240000,2,2
730,239950,4,4
930,230000,2,1
1440,225500,4,3
1520,224950,2,4
1200,223000,2,3
900,215000,1,2
1240,188500,5,1
1920,170000,4,3
1000,165000,4,4
1050,163500,5,4
2840,1900000,2,3
3090,1720000,4,1
4030,985000,2,2
2420,974350,1,4
3830,963990,1,4
3520,905000,4,2
3555,895990,2,1
3360,850000,2,4
3460,845000,1,2
2940,845000,3,1
1800,835000,1,4
2770,825000,5,2
2960,825000,4,1
3500,798000,3,4
2640,790000,2,2
1970,784000,5,1
1970,780000,5,1
1250,775000,2,2
3000,759900,1,2
3300,725000,1,4
2270,716000,2,2
2670,685000,3,2
2740,672800,4,4
2440,672000,4,2
1540,654000,1,2
1620,650000,1,1
1550,620000,1,2
2410,610000,4,3
1040,601000,4,4
1810,580000,3,1
2150,573000,5,1
940,551000,2,2
1220,549000,2,1
1980,545800,5,1
1010,535610,1,1
1370,530000,3,2
990,529000,4,2
1710,524250,2,2
1860,520000,3,4
2710,515805,3,1
1140,500000,3,4
1440,499950,4,2
2180,499900,2,4
2790,485000,5,2
2790,484259,1,1
1530,470000,4,4
1990,450000,2,4
1730,446000,4,2
1250,431000,4,2
1060,425000,2,1
1570,419000,3,4
1220,415000,1,2
1740,410000,4,3
1120,410000,1,1
990,409950,3,2
2050,398000,3,4
1840,395000,3,3
1950,386500,2,3
1500,379000,2,2
1720,375000,3,4
1090,375000,3,4
1890,375000,2,4
810,367000,4,2
710,362362,3,3
1260,353000,3,4
2040,346950,5,2
1150,339000,1,4
940,335000,2,4
840,335000,5,3
2031,335000,2,3
1150,335000,1,3
1340,330000,3,2
1290,325000,5,1
1820,318400,2,2
1660,315000,2,2
1160,312000,4,4
1400,305000,2,1
830,295000,5,1
1140,294000,5,3
1770,291500,2,2
770,290000,1,4
1220,286700,5,1
1440,269000,1,3
1239,253101,4,1
2290,247500,2,4
1300,230000,5,3
1060,228000,1,1
1160,225000,2,4
1220,225000,2,2
990,219950,5,3
1580,216000,3,2
1630,203000,5,3
1360,159000,2,2
850,150000,2,4
4170,2250000,1,1
2370,2230000,3,4
4065,1950000,5,4
3910,1750000,3,4
4590,1720000,4,2
1820,1320000,3,2
2660,1300000,2,2
2180,1300000,1,4
3820,1240000,3,3
1980,1190000,2,4
3420,890900,3,2
1990,875000,1,4
3140,810000,3,1
1590,790000,2,3
1590,780000,3,2
3330,762500,3,3
1150,750000,3,3
1340,730000,2,4
1660,715000,4,1
1570,700000,4,1
2640,678000,3,1
1850,675000,5,2
1920,674000,4,1
2130,671500,3,1
1180,667000,1,2
3136,665000,1,3
1540,653450,3,1
1470,650000,3,4
2490,635000,3,4
1510,629000,3,2
1990,625000,4,2
2310,597750,1,3
2210,595000,3,3
1870,592500,4,4
1080,590000,1,4
1100,583000,2,3
1600,567000,2,4
2170,560000,2,2
2050,550000,4,1
1540,550000,4,3
1120,549995,4,1
1120,540000,3,3
2233,540000,3,2
1630,522000,4,1
1770,518000,5,1
1470,500000,2,2
1420,500000,5,1
1400,491500,4,3
2260,479950,5,1
1890,473000,2,1
2760,470000,3,4
1330,468000,3,4
1630,468000,4,3
2200,460000,3,2
1290,456500,1,4
1750,455000,2,2
1140,451300,5,3
590,445000,2,3
1060,431200,5,4
1290,430000,3,4
990,430000,3,3
1350,430000,1,4
1430,429000,4,3
1280,419000,4,1
1350,410000,3,4
2910,410000,3,1
2070,379500,5,3
1600,365000,2,1
1550,360000,5,1
2610,350000,3,1
2770,347000,2,1
1983,345000,4,1
1090,340000,5,1
2230,340000,3,4
2270,340000,2,3
2110,325000,3,3
1240,324950,4,2
1890,319990,3,4
1390,317000,2,2
1640,311000,3,4
1480,310000,1,1
1060,301000,4,3
1730,299000,4,2
2390,282000,3,2
1834,280000,1,3
2497,275000,2,3
1080,275000,3,2
1390,267500,4,3
1670,260000,2,2
1170,260000,5,2
1489,255900,2,3
990,250000,5,2
1750,234000,3,2
1410,230000,3,2
1370,225000,1,2
1847,215000,5,4
1560,213675,3,4
870,183000,3,3
1250,164808,1,1
700,152000,2,2
940,115000,5,3
1080,112000,3,1
1450,710000,5,1
2130,686000,5,1
1410,658500,5,3
880,505000,2,1
1000,350000,3,4
1000,210000,2,3
900,205000,3,4
910,165000,4,1
1220,286308,3,3
3690,2400000,5,1
4070,1480000,4,4
3480,1350000,2,2
1930,1160000,4,3
3840,1120000,3,2
3010,1090000,1,4
2750,1050000,4,3
1460,1020000,2,2
3060,970000,2,2
3070,968933,4,2
1870,950000,5,1
1660,925000,2,3
2200,920000,4,3
2620,850000,2,4
3090,775000,5,2
3370,699950,5,2
2120,690000,2,2
1580,690000,3,4
2020,687500,4,1
2970,665000,3,3
1660,651000,4,2
1250,650000,3,1
1250,630000,2,1
1350,630000,1,1
3570,627000,3,2
1410,625000,1,3
1310,590000,3,3
1530,590000,5,1
1520,585000,4,4
1140,585000,3,2
2480,583800,5,4
1690,572000,3,1
960,565000,4,4
1270,565000,2,4
2410,555000,4,4
1990,540000,4,2
2710,535000,2,2
1170,527500,3,1
750,524000,3,3
870,522500,1,4
1800,517850,2,1
1020,507000,3,4
1620,499100,1,2
770,497000,5,3
2740,476000,2,4
1030,469775,1,2
1030,464950,1,2
2587,458000,3,4
1690,455800,2,3
2660,452000,2,1
1400,442500,3,1
1840,435000,4,3
1540,425000,5,1
2200,424000,2,3
860,420000,4,2
1590,411000,5,4
1810,407450,1,1
1330,402200,4,1
2710,399900,2,2
2110,375000,3,1
1690,371000,5,1
2210,360000,5,4
1400,358990,3,2
1830,346950,5,4
3070,341950,5,4
2380,340000,4,3
700,328000,1,1
1200,323000,4,2
960,319000,1,1
1600,315000,1,4
1440,312000,2,3
1300,305240,4,1
1340,305000,3,4
2810,301000,4,4
720,300000,1,3
1590,299000,4,1
1420,298500,1,3
1290,285000,3,1
1930,285000,4,4
2060,275000,2,4
1870,275000,4,2
1830,269800,5,2
1370,255500,5,3
1530,250000,1,3
1460,250000,4,1
1520,241000,1,3
1040,230000,1,1
1090,219000,4,2
1180,215000,3,4
1180,215000,3,1
840,187500,4,3
1500,182568,3,4
1290,182000,5,1
1280,167000,3,4
5090,3100000,5,1
4390,2880000,1,3
5240,1860000,2,2
2630,1400000,2,3
3810,1330000,3,2
2270,1320000,2,2
1660,1100000,2,2
1780,1000000,2,4
2650,995000,2,4
3160,940000,3,3
1530,930000,5,2
3660,920000,5,2
1800,865000,1,3
2960,849000,1,1
3130,840000,3,4
2920,820000,2,4
2060,815000,2,3
2760,800000,5,1
3400,799000,3,4
3230,785000,2,1
3080,750000,4,2
1420,750000,5,4
2960,750000,2,3
2950,740000,1,4
1160,731100,1,4
1980,707000,5,4
1110,680000,5,1
1510,660000,1,1
1780,630000,1,4
2100,625000,1,1
1330,605000,3,4
2510,605000,2,4
1640,600000,2,4
1590,595000,5,1
2910,595000,2,2
2110,590000,2,4
1710,580000,1,4
3930,575000,2,3
3240,575000,2,1
1440,560000,2,2
2250,559950,4,4
1350,549000,1,1
1210,545000,1,3
1540,543000,5,1
2500,539900,5,1
2740,535000,2,3
1970,530000,3,3
1200,515000,1,2
2600,512000,1,4
1900,504975,5,1
1250,500000,4,4
2810,487500,1,2
1220,485000,3,1
2210,462000,1,2
1260,461000,2,1
2050,457000,5,4
1720,441000,5,4
1280,440000,2,2
2610,440000,2,2
1778,435000,5,4
3172,432500,5,4
2320,423000,4,3
2750,419900,3,3
1020,410000,5,3
740,409000,3,3
1150,404763,1,1
1710,400000,1,3
1630,376500,2,3
1040,364500,3,3
780,360000,2,4
1320,348000,3,4
2690,346290,3,2
1360,345000,1,3
1750,341000,3,2
1590,337000,2,4
1380,335000,4,2
880,334550,3,4
1660,331292,4,4
1400,328000,1,4
2230,325000,5,3
1770,320000,5,4
1010,315000,1,2
1260,315000,5,2
1860,314950,5,2
1560,310000,4,3
920,309000,3,3
1600,308550,3,4
1160,306000,5,1
2230,305000,4,3
1260,305000,3,1
2320,305000,2,3
2093,300000,4,2
1810,295000,4,2
780,285000,1,1
1550,284000,5,1
1400,280000,3,4
1850,277000,5,3
1640,275000,5,2
2217,275000,2,3
1650,267500,5,1
810,249000,1,2
980,237502,3,4
1380,227000,5,3
2340,210000,5,3
1070,208000,4,3
1100,205000,2,3
1290,200000,3,3
1070,194000,1,1
1410,179000,3,4
1200,168000,3,3
902,152000,1,2
1090,140000,1,2
3230,1700000,4,3
1640,1390000,1,1
3210,1290000,4,3
2430,1280000,4,1
3020,1190000,5,4
2800,1190000,1,4
2940,1160000,1,4
4200,1150000,5,1
4750,1110000,3,1
2600,1020000,3,3
1820,1010000,2,3
2050,990000,3,3
3240,975000,3,4
2590,815000,2,1
2000,795000,3,2
2560,790000,1,1
3140,780000,4,1
3540,775000,5,2
1160,715000,3,3
1600,625000,2,3
1210,618000,3,4
2120,615000,1,2
3010,600000,2,4
2340,597000,5,1
1560,595000,2,4
2340,569500,4,2
1390,535000,1,3
830,535000,4,3
1210,520000,5,4
910,516000,4,2
1180,482000,3,3
1510,479200,3,4
1260,475000,3,1
2010,463000,3,2
1570,458000,3,4
1830,452000,4,4
1250,452000,2,4
1450,450000,5,4
1230,447000,4,2
1270,445000,4,1
1200,442500,2,1
2340,439990,3,3
1310,432100,2,2
980,425000,5,4
1500,419000,4,1
1750,410000,1,2
2120,396400,4,4
1350,385000,5,2
1560,385000,1,2
1140,384000,3,3
1100,375950,2,3
1250,375000,2,2
1260,375000,1,2
3200,360000,4,4
1250,358000,2,1
960,355000,4,2
1040,345000,2,4
2160,340000,3,3
2170,340000,2,4
1300,335000,1,4
1440,327200,4,4
2010,310000,1,4
1750,300000,1,3
1000,295500,1,1
1170,286000,4,1
1000,275000,5,2
930,275000,3,4
1540,272500,5,3
1120,268500,5,3
1380,265000,5,3
1670,256703,2,2
1070,200000,3,4
1040,184900,2,4
1020,152275,2,2
1320,150000,4,1
3680,1900000,3,2
1940,1650000,2,3
2180,1310000,1,1
3820,1270000,4,1
2880,1260000,5,2
3410,1230000,3,1
4370,1150000,3,4
1980,912000,2,4
3210,875000,4,4
1340,850000,3,3
2920,795000,2,1
3080,775000,4,2
1000,749950,1,4
1640,725000,5,2
1380,725000,2,4
2090,710000,3,1
1540,675000,1,1
2860,650000,4,1
1280,650000,3,1
2450,649000,3,4
1560,640000,3,4
2910,610000,2,1
2320,589000,1,3
2250,572650,3,1
1810,555700,3,2
2960,539950,1,3
1150,513000,2,1
1340,495000,4,1
2010,490000,5,4
1300,485000,5,4
1060,480000,3,4
1760,477590,5,2
2220,470000,4,4
1400,460000,2,1
1500,457500,3,3
1430,450000,2,4
1050,450000,1,4
970,446000,3,4
870,445000,3,2
1180,438000,1,1
850,417500,1,3
1300,415000,5,2
1690,403900,1,3
1890,395000,3,2
1450,393000,5,4
1500,390000,2,4
940,381000,3,4
2010,380000,2,2
1440,375000,1,4
1280,370000,2,2
820,363000,4,2
1630,360000,5,4
963,360000,2,3
2390,349950,2,3
1460,340000,2,3
2060,326989,5,2
1330,325000,3,2
1410,325000,5,2
2475,319900,5,4
1410,318000,1,1
730,316000,1,3
1830,305000,2,2
2080,300000,2,2
1420,293000,2,1
2010,290000,3,2
2000,290000,2,3
1040,288000,5,2
1200,275000,2,1
1270,265000,1,1
820,260000,3,2
1520,230000,1,4
1140,230000,2,4
900,230000,1,2
2510,225000,5,3
1480,224000,1,1
1310,223000,2,4
1000,217000,2,1
1010,201000,1,3
1510,199950,2,3
1280,183000,5,4
1560,181000,5,4
720,172000,2,3
790,169500,3,4
3490,2550000,2,2
4360,1980000,3,2
3210,1600000,2,1
1590,1350000,5,2
2770,1310000,3,3
3420,1230000,1,2
2660,1130000,1,4
1770,960000,1,3
2979,912000,1,2
2070,846000,3,3
3010,810000,2,1
3110,799990,2,2
2200,744000,3,3
2790,725500,3,4
1450,725000,1,2
1340,720000,2,3
2840,717550,4,3
2780,705000,3,1
3340,699000,4,1
1610,675000,1,1
1400,672600,5,2
2570,670000,4,2
2460,635000,5,1
1370,605000,3,2
2660,595000,4,1
2380,594950,2,2
1980,590000,2,4
1590,569000,4,4
1880,560000,4,1
1580,549800,4,4
1710,549000,2,1
1120,499950,4,1
2350,495000,4,4
1200,492450,2,4
1670,483500,4,3
1610,464500,2,3
1320,455000,4,1
1330,453000,1,2
1830,445000,2,2
3222,442000,3,2
1030,437000,3,2
1440,435000,5,3
1240,435000,4,4
1370,431500,1,3
1400,429000,4,2
1940,423800,4,2
1100,416500,1,2
1160,415000,2,3
1610,415000,4,4
1530,412500,3,2
1320,410000,2,2
1470,408000,1,3
1100,405000,3,3
1370,405000,3,2
1500,405000,4,3
1500,405000,5,3
1430,402000,5,4
2120,400000,4,3
2140,400000,4,1
1380,385000,4,2
2260,379000,4,4
900,375000,3,4
3010,359950,5,3
1080,359000,5,1
1260,354000,3,2
860,350000,4,4
1700,335500,4,4
1080,325000,3,2
1100,320000,5,4
2600,316000,5,2
1040,299000,4,4
1200,289950,3,4
1090,286000,1,1
990,285000,3,1
3020,275000,4,3
1370,245000,3,1
1030,230000,4,1
1100,190000,1,2
1350,190000,2,1
1100,178000,3,4
1610,160000,4,2
2360,1250000,3,2
1700,565000,2,4
860,345000,4,4
1580,247800,4,1
990,163800,2,3
1360,540000,5,4
6200,5570000,3,2
2020,1400000,4,4
4430,1240000,3,1
4670,1000000,5,1
2310,942000,4,1
1990,898500,2,4
3480,864327,4,3
1630,840000,4,4
3270,835000,5,1
3360,834995,2,1
3360,829995,4,4
3500,815000,2,2
2760,809950,5,3
3480,808000,5,3
3250,791500,4,2
1080,787500,1,1
1760,780500,3,2
3010,775000,2,3
1830,768000,1,1
2500,760000,5,3
2850,750000,3,2
3210,690000,5,1
1090,680000,3,3
1710,680000,1,3
1600,672324,5,3
1650,619000,3,4
3240,616500,2,2
3000,607500,3,3
990,605000,5,3
1800,583000,2,1
2150,580000,3,1
1480,580000,5,3
1280,579000,3,1
1920,571000,3,1
2510,570000,4,3
2750,556000,3,2
850,553500,1,4
2920,550000,5,2
2500,538500,4,4
2310,525000,2,3
1190,500000,1,2
1940,488000,1,3
1320,475000,3,2
1390,472217,5,4
2350,469995,5,1
2050,451000,1,1
1610,450000,4,4
1180,450000,5,1
930,443500,4,2
1010,442000,1,4
2800,440000,3,2
2370,435000,1,1
1430,424000,3,4
1730,417000,1,3
880,415000,5,1
910,400000,2,3
1860,400000,3,2
1850,390000,4,3
1060,385100,5,4
1260,385000,1,2
620,385000,1,4
1600,384500,5,1
1170,375000,2,2
980,375000,4,1
1280,367400,2,3
960,362500,4,4
1560,360000,1,2
2060,339989,1,4
1500,335000,2,3
1030,330000,2,1
1460,330000,3,1
1850,328000,5,1
1060,325000,3,3
1210,325000,3,3
2800,325000,2,2
2060,324747,3,4
1270,315000,3,4
1820,307635,5,2
1060,290000,4,4
1040,285650,5,1
1840,274950,5,4
800,269500,4,1
1240,265000,2,4
810,260600,3,3
570,260000,5,2
1710,255000,3,2
1180,229500,5,4
900,226500,2,3
1020,210000,4,2
830,200000,1,1
940,121800,4,3
2180,2300000,1,1
2090,1450000,2,3
2290,1400000,2,1
4100,1350000,5,1
3870,1300000,5,1
3200,1220000,1,1
1940,1000000,2,2
1780,1000000,3,4
4280,995500,2,3
2200,969000,4,3
2820,960000,4,2
3030,950000,4,3
1940,925000,3,1
2040,910000,2,3
3180,890000,1,1
2530,875000,4,2
2620,838400,2,3
2600,817000,4,2
3020,805000,5,2
2990,785000,5,4
3900,780000,2,2
2600,775000,2,1
1170,760000,4,4
2920,760000,1,4
1660,753000,4,3
4610,750000,2,2
2120,719000,4,2
1760,690000,4,1
1980,679900,1,2
2680,660000,1,2
1140,650000,4,3
1910,630000,1,3
1290,604000,1,4
2380,582000,2,4
2150,580000,4,1
2150,580000,5,3
2070,575000,1,3
1490,565000,3,3
2420,558000,4,3
1870,554000,2,1
1370,552500,4,2
1520,552500,4,4
1160,540000,5,2
1890,535000,2,1
1330,534000,3,1
1380,525000,1,3
1410,520000,3,3
2100,506000,3,1
1060,500000,2,3
1830,495000,1,2
1590,485000,2,3
1390,479990,2,3
970,460000,1,1
2820,457000,2,2
1400,454800,1,3
1490,452000,2,2
1680,450000,1,3
1960,445000,2,2
2230,445000,2,2
1290,437000,1,2
1690,430000,3,3
1170,425000,2,1
2070,425000,5,1
1900,425000,3,1
990,416000,2,3
2000,415000,4,4
1150,413565,2,2
1220,402000,5,3
1450,400000,4,2
1094,399950,1,2
960,395000,4,3
1190,375000,1,4
1110,370000,5,4
1290,365000,2,4
1170,360000,1,3
1060,354000,5,2
2060,348000,1,4
1650,334999,4,3
1550,330000,5,3
2475,319900,1,4
1530,317000,1,2
1490,310000,4,3
1750,310000,4,3
1340,309500,2,4
1250,300000,5,3
740,299000,2,1
2930,294000,4,3
